date,temperature_rolling_mean,temperature_rolling_std,temperature_rolling_min,temperature_rolling_max,humidity_rolling_mean,humidity_rolling_std,humidity_rolling_min,humidity_rolling_max,pressure_rolling_mean,pressure_rolling_std,pressure_rolling_min,pressure_rolling_max,wind_speed_rolling_mean,wind_speed_rolling_std,wind_speed_rolling_min,wind_speed_rolling_max,precipitation_rolling_mean,precipitation_rolling_std,precipitation_rolling_min,precipitation_rolling_max,cloud_cover_rolling_mean,cloud_cover_rolling_std,cloud_cover_rolling_min,cloud_cover_rolling_max
2023-04-02,36.58571428571429,1.8595954501168381,33.7,38.6,64.27142857142857,4.185974313392435,59.0,70.2,1013.9571428571428,4.271555978351438,1009.9,1021.3,9.257142857142856,4.512152901833424,4.2,16.3,0.7571428571428572,0.8038597366397181,0.0,2.4,49.75714285714285,33.546825838065864,12.4,94.5
2023-04-03,36.4,1.8175074506954139,33.7,38.6,63.92857142857143,4.1668190448327955,59.0,70.2,1013.0285714285714,2.8935066878065707,1009.9,1017.6,10.257142857142856,4.798561292324028,4.2,16.3,1.0,0.7937253933193773,0.2,2.4,60.8,35.404613635325354,12.4,98.9
2023-04-04,36.07142857142857,2.348555787226332,32.2,38.6,61.971428571428575,3.941537046091883,56.5,67.7,1012.3999999999999,2.7940412786262927,1009.9,1017.6,10.185714285714285,4.820590756130955,4.2,16.3,1.042857142857143,0.7568732673685489,0.2,2.4,58.800000000000004,34.07472181348905,12.4,98.9
2023-04-05,35.542857142857144,2.3635123177573014,32.2,38.6,62.642857142857146,3.7464904212063423,56.5,67.7,1012.4285714285714,2.774715772660081,1009.9,1017.6,9.942857142857145,4.629563385769453,4.2,16.3,1.042857142857143,0.7568732673685489,0.2,2.4,51.128571428571426,39.70670448365592,4.9,98.9
2023-04-06,35.17142857142857,2.854653677602177,31.1,38.6,61.685714285714276,3.567645615541951,56.5,67.7,1013.2571428571429,2.7597446396706458,1010.8,1017.6,10.228571428571428,4.608945752813861,4.2,16.3,1.0142857142857142,0.7967194642795574,0.0,2.4,47.685714285714276,36.21019325049364,4.9,98.9
2023-04-07,34.728571428571435,2.445209115607013,31.1,38.0,60.91428571428571,4.27879600332801,55.5,67.7,1013.9714285714286,3.042868321016784,1010.8,1017.6,11.6,3.8880157750022866,4.8,16.3,0.7428571428571428,0.5223572942509215,0.0,1.7,45.357142857142854,35.99735440014341,4.9,98.9
2023-04-08,33.91428571428572,2.7972775880777223,30.5,38.0,60.471428571428575,4.484311275887096,55.5,67.7,1012.8,5.247221486971355,1002.6,1017.6,11.885714285714286,3.3398745342844647,6.8,16.3,0.6142857142857142,0.5580578567035615,0.0,1.7,47.971428571428575,33.80254991790384,4.9,98.9
2023-04-09,33.58571428571429,2.3341155151567063,30.5,36.2,61.142857142857146,5.881285897618337,55.5,72.4,1011.8285714285714,4.822763483631435,1002.6,1017.1,10.542857142857144,3.1537581511889035,6.8,14.4,0.7,0.6000000000000009,0.0,1.7,47.728571428571435,34.06639176107513,4.9,98.9
2023-04-10,31.842857142857145,4.009928155157377,24.0,35.7,61.82857142857142,6.404090954411988,55.5,72.4,1011.4285714285714,4.648194734057065,1002.6,1017.1,10.485714285714286,3.074859656108207,6.8,14.0,0.5571428571428572,0.4117326918327119,0.0,1.2,45.6,30.628146096904615,4.9,84.0
2023-04-11,32.55714285714286,4.499576699667482,24.0,37.2,61.11428571428571,7.311960195786246,51.5,72.4,1011.8857142857144,4.743918412532308,1002.6,1017.1,10.028571428571427,3.5808352311131175,5.5,14.0,0.5285714285714286,0.41518785191880775,0.0,1.2,36.142857142857146,31.118261366538317,4.9,84.0
2023-04-12,32.2,4.4743714642394234,24.0,37.2,60.642857142857146,7.223308831566806,51.5,72.4,1012.0,4.725815626252716,1002.6,1017.1,9.714285714285714,3.4314372943071376,5.5,14.0,0.5,0.40000000000000185,0.0,1.2,39.58571428571429,28.29018843883445,6.4,84.0
2023-04-13,32.300000000000004,4.453463071962466,24.0,37.2,60.785714285714285,7.204495950777018,51.5,72.4,1011.6142857142858,4.477137691065942,1002.6,1017.1,9.585714285714285,3.400700208010387,5.5,14.0,0.5285714285714286,0.36384193323606034,0.1,1.2,33.9,24.85605224755802,6.4,84.0
2023-04-14,32.77142857142858,4.990896474487088,24.0,38.8,61.34285714285715,6.870676129478887,51.5,72.4,1010.5428571428571,3.790275778382501,1002.6,1014.1,9.385714285714286,3.1429437217511906,5.5,14.0,0.8285714285714286,0.8616153157766829,0.1,2.6,30.314285714285717,25.431242502836863,6.4,84.0
2023-04-15,33.48571428571429,4.96938244702115,24.0,38.8,61.3,6.900241541666047,51.5,72.4,1011.1142857142858,2.46199686665733,1006.6,1014.1,9.9,2.9371187695880883,5.5,14.0,0.8285714285714285,0.8616153157766829,0.1,2.6,33.18571428571428,26.590375989032122,6.4,84.0
2023-04-16,33.68571428571429,5.099813255217808,24.0,38.8,60.08571428571429,5.14633480301879,51.5,67.9,1011.6285714285714,2.745125550082487,1006.6,1014.4,10.285714285714286,2.6397149918305973,5.5,14.0,0.942857142857143,0.9658452996505928,0.1,2.6,31.157142857142855,28.63633223388646,1.2,84.0
2023-04-17,34.74285714285714,3.152701033958633,31.4,38.8,59.614285714285714,4.409621514910599,51.5,64.6,1011.9714285714286,2.9420595313003632,1006.6,1014.4,9.557142857142859,2.0903405965353574,5.5,12.4,0.942857142857143,0.9658452996505928,0.1,2.6,23.45714285714286,16.901465137955505,1.2,50.8
2023-04-18,34.75714285714286,3.1658896289759,31.4,38.8,61.51428571428571,2.9565907006937944,57.1,64.8,1011.8714285714285,2.8686316631886917,1006.6,1014.4,9.771428571428572,1.6316804075495093,7.0,12.4,1.0285714285714287,0.935796070580704,0.1,2.6,35.885714285714286,29.53452378553099,1.2,93.4
2023-04-19,35.114285714285714,2.8492271299591514,31.4,38.8,61.58571428571428,2.931113878959502,57.1,64.8,1012.2142857142857,2.985759853833311,1006.6,1014.4,9.671428571428573,1.622461387023104,7.0,12.4,1.0,0.9539392014169459,0.1,2.6,36.18571428571429,29.463504462946965,1.2,93.4
2023-04-20,35.51428571428571,2.478863026623684,31.4,38.8,61.81428571428571,2.885266349015692,57.1,64.8,1011.0714285714286,3.995294851745351,1005.0,1014.4,10.185714285714285,2.1813058561547978,7.0,13.5,1.457142857142857,1.2326896647266126,0.1,3.4,36.957142857142856,29.363404499640772,1.2,93.4
2023-04-21,35.48571428571429,2.43545243670013,31.4,38.6,61.45714285714285,3.351048165801897,56.9,64.8,1010.7142857142857,4.252226307645308,1005.0,1014.4,9.714285714285714,1.9692880028312818,7.0,13.5,1.1285714285714286,1.182813433744992,0.1,3.4,41.41428571428571,28.006393827804665,1.2,93.4
2023-04-22,34.785714285714285,3.0558297135303967,30.6,38.6,60.5,5.231953108862294,50.4,64.8,1011.9285714285714,4.092152769107668,1005.0,1015.1,10.257142857142856,2.6095064302514728,7.0,14.2,1.2428571428571427,1.1028102630055978,0.3,3.4,42.18571428571429,28.379888922229686,1.2,93.4
2023-04-23,34.72857142857143,3.008717492949609,30.6,38.6,58.51428571428571,6.262701379710606,50.0,64.8,1011.4571428571429,3.947512779315456,1005.0,1015.1,10.62857142857143,2.684346156089832,7.0,14.2,1.6714285714285713,1.8052832517496022,0.3,5.0,53.57142857142857,24.98010637058444,30.1,93.4
2023-04-24,35.24285714285714,2.6285973083612175,30.6,38.6,56.91428571428571,5.866977805602232,50.0,64.8,1010.7571428571429,3.7691100376869966,1005.0,1015.1,10.985714285714284,2.580328513599616,7.0,14.2,1.8714285714285717,1.756620131307359,0.3,5.0,51.98571428571428,26.989839358014486,19.0,93.4
2023-04-25,34.642857142857146,2.5592037452152643,30.6,38.6,55.714285714285715,4.735127091370328,50.0,62.0,1009.9571428571429,3.7084844806012613,1005.0,1015.1,11.342857142857142,2.0565806109957796,9.1,14.2,1.842857142857143,1.7746897783905242,0.3,5.0,51.10000000000001,25.46278329902944,19.0,87.2
2023-04-26,34.142857142857146,3.0275717128072293,30.4,38.6,54.24285714285714,4.446668094524016,50.0,62.0,1010.1142857142858,3.9299824305924176,1005.0,1015.2,11.142857142857142,2.3172232972943667,8.1,14.2,2.442857142857143,1.9103726886458063,0.3,5.0,57.48571428571428,25.214970987585147,19.0,87.2
2023-04-27,33.9,3.0528675044947535,30.4,38.6,52.68571428571429,2.925991895311625,50.0,56.9,1009.3857142857142,5.277761069313947,999.9,1015.2,11.357142857142858,2.6209776438428034,8.1,15.0,2.1285714285714286,1.9076287948779806,0.3,5.0,62.67142857142857,23.749927318184493,19.0,87.2
2023-04-28,32.81428571428572,2.380076029197791,30.4,36.7,52.34285714285714,2.452112791626417,50.0,56.4,1009.8000000000001,5.1813769083777625,999.9,1015.2,11.828571428571427,2.4376999307504836,8.1,15.0,2.1142857142857143,1.9239097097911244,0.2,5.0,57.15714285714285,31.220017998225476,8.7,87.2
2023-04-29,33.714285714285715,2.585490650681592,30.4,36.9,53.771428571428565,3.717846278745485,50.0,60.4,1008.8000000000001,4.634652090503082,999.9,1015.2,11.171428571428569,2.3084730059170258,8.1,15.0,2.0571428571428574,1.971342303150438,0.2,5.0,49.44285714285714,37.529848438403306,2.2,87.2
2023-04-30,33.25714285714286,2.2277471002914933,30.4,36.9,54.82857142857143,3.5131724911227473,50.6,60.4,1007.5,5.131601439447462,999.9,1015.2,11.585714285714287,2.74312994675095,8.1,15.1,1.4,1.5481171359644155,0.2,4.6,46.371428571428574,35.342359583824916,2.2,87.2
2023-05-01,32.68571428571429,2.2191804579082617,30.4,36.9,54.5,3.7674040576150047,50.6,60.4,1008.4571428571428,6.100234187542483,999.9,1016.2,11.657142857142857,2.7439977787024126,8.1,15.1,1.157142857142857,1.5533374207998536,0.2,4.6,55.98571428571429,35.80630431322713,2.2,87.2
2023-05-02,32.042857142857144,2.6825716162277016,28.6,36.9,54.34285714285714,3.6972319117854218,50.6,60.4,1006.5571428571428,8.086791111200894,994.5,1016.2,11.114285714285714,3.5106640261867663,5.7,15.1,1.2428571428571427,1.5468862734076934,0.2,4.6,51.87142857142857,33.18020063661029,2.2,86.3
2023-05-03,32.18571428571429,2.60603694744119,28.6,36.9,53.98571428571429,4.204929080428023,48.1,60.4,1005.5857142857142,7.2395737838243575,994.5,1016.2,11.2,3.431229128655401,5.7,15.1,0.7142857142857143,0.4561745697594706,0.2,1.4,44.08571428571428,33.02339718903495,2.2,86.3
2023-05-04,32.68571428571428,3.0618232974425412,28.6,36.9,53.84285714285714,4.334303920607225,48.1,60.4,1007.0714285714286,6.939191664191704,994.5,1016.2,10.799999999999999,3.0572318634128224,5.7,15.1,0.5428571428571428,0.4685336802448784,0.0,1.4,35.05714285714286,32.66143787112754,2.2,86.3
2023-05-05,32.957142857142856,2.9703294670553206,28.6,36.9,52.6,5.262445565830973,45.8,60.4,1006.0142857142857,6.982222323260432,994.5,1016.2,11.1,3.331165962041915,5.7,15.1,0.8142857142857143,0.7197883286739498,0.0,2.1,43.81428571428571,32.6346149852897,2.2,86.3
2023-05-06,32.24285714285715,2.413059705613843,28.6,36.4,51.957142857142856,4.345824487504212,45.8,57.4,1006.1142857142856,7.021972318238145,994.5,1016.2,12.171428571428569,3.92203785708156,5.7,17.1,0.8,0.7280109889280517,0.0,2.1,53.81428571428571,28.178326693366564,9.1,86.3
2023-05-07,32.785714285714285,3.0786515291755974,28.6,37.3,51.185714285714276,3.6407089838055846,45.8,55.9,1006.6999999999999,6.78871612800782,994.5,1016.2,11.457142857142857,3.751380698203944,5.7,17.1,1.5714285714285714,1.993919327784924,0.0,5.8,47.8,31.126087665065345,9.1,86.3
2023-05-08,32.77142857142857,3.088534866089037,28.6,37.3,51.357142857142854,3.6641766436938132,45.8,55.9,1006.1,5.941941321375873,994.5,1012.0,11.442857142857145,3.749603153604896,5.7,17.1,1.957142857142857,1.9906926289252038,0.0,5.8,35.871428571428574,29.88788574465773,2.8,72.2
2023-05-09,32.9,2.898850346832919,29.5,37.3,51.55714285714286,3.942865769486866,45.8,56.7,1010.3857142857142,6.919399918930695,1002.6,1024.5,11.8,3.188521078284827,8.2,17.1,2.1571428571428575,1.9957096840114643,0.0,5.8,33.357142857142854,28.37903317256464,2.8,72.2
2023-05-10,33.128571428571426,2.8229501623386155,29.5,37.3,51.457142857142856,4.052512448205179,45.8,56.7,1010.4,6.914718601167815,1002.6,1024.5,11.6,3.448671241700679,7.3,17.1,2.2714285714285714,1.9336617126704492,0.0,5.8,38.642857142857146,29.193084634484766,2.8,72.2
2023-05-11,32.628571428571426,2.429481622153369,29.5,37.3,52.07142857142857,4.137517083837647,45.8,56.7,1010.3142857142857,6.919881639505465,1002.6,1024.5,10.557142857142855,4.248080799159834,4.9,17.1,2.3000000000000003,1.8956089610817228,0.2,5.8,47.42857142857143,28.052255660089923,2.8,72.2
2023-05-12,32.17142857142857,2.6600214821903814,29.5,37.3,54.32857142857143,4.444365078656529,47.4,61.6,1010.1857142857142,7.093289921099008,1001.7,1024.5,10.085714285714285,3.907014449008589,4.9,17.1,2.1142857142857143,1.980259723225357,0.2,5.8,49.0,29.782153492765868,2.8,81.0
2023-05-13,31.74285714285714,2.938172415440793,28.9,37.3,52.971428571428575,5.260137604573512,46.4,61.6,1010.0,7.152388878316786,1001.7,1024.5,9.614285714285716,3.017409800600822,4.9,13.8,2.1,1.9949937343259991,0.2,5.8,47.41428571428571,28.613599830117405,2.8,81.0
2023-05-14,31.485714285714288,2.4002976005963568,28.9,35.5,51.714285714285715,6.448366349039837,43.2,61.6,1009.7571428571429,7.333452379986324,1001.7,1024.5,9.928571428571429,3.1862801120398907,4.9,13.8,1.3142857142857143,1.2321100754783374,0.2,3.1,46.528571428571425,29.773574093241034,2.8,81.0
2023-05-15,31.3,2.501332977967294,28.9,35.5,50.58571428571429,6.996767961334915,43.2,61.6,1009.4857142857143,7.271503414340489,1001.7,1024.5,9.714285714285714,3.0883806821852815,4.9,13.8,1.0,0.9486832980505117,0.2,2.8,55.88571428571429,23.3370541251053,11.1,81.0
2023-05-16,30.857142857142858,3.0805070701954076,26.4,35.5,49.94285714285714,6.532701621549185,43.2,61.6,1005.8285714285714,4.286690365039376,998.9,1010.1,10.5,3.3291640592396936,4.9,13.8,0.5999999999999999,0.5830951894845269,0.0,1.7,64.11428571428571,26.998853591182232,11.1,98.4
2023-05-17,30.599999999999998,2.9439202887759652,26.4,35.5,51.55714285714286,7.165160417570888,43.2,61.6,1004.6857142857143,4.51605601213828,998.9,1010.1,12.157142857142858,4.234720432668148,4.9,18.9,0.8571428571428571,1.2094863136295255,0.0,3.5,68.72857142857143,28.554842805013752,11.1,98.4
2023-05-18,30.628571428571426,2.970810375253591,26.4,35.5,52.08571428571429,7.536672247844494,43.2,61.6,1004.9714285714286,4.930420633075403,998.9,1011.7,12.528571428571428,3.5509220801149075,7.5,18.9,1.1857142857142857,1.3094891770312196,0.0,3.5,71.1,29.412582341576165,11.1,98.4
2023-05-19,30.614285714285717,2.9762552373906606,26.4,35.5,50.92857142857143,6.362838539969022,43.2,58.7,1005.6857142857143,4.735830997628865,998.9,1011.7,11.314285714285715,5.1666973885415315,2.7,18.9,1.1428571428571428,1.3289809916588244,0.0,3.5,63.84285714285715,32.65153682666186,11.1,98.4
2023-05-20,31.0,2.890789972769856,26.4,35.5,51.91428571428572,6.072184826850165,43.2,58.7,1006.3571428571429,5.331621749167585,998.9,1012.2,10.914285714285715,5.049233793830692,2.7,18.9,1.2,1.294861639970334,0.0,3.5,65.84285714285714,32.883473921452634,11.1,98.4
2023-05-21,29.74285714285714,2.4938973133479156,26.4,33.1,53.01428571428572,4.7931995477721,44.4,58.7,1006.7714285714285,5.266470761878396,998.9,1012.2,11.042857142857143,5.101587054651763,2.7,18.9,1.2428571428571427,1.2647228192468916,0.0,3.5,76.41428571428571,22.65578870630549,30.2,98.4
2023-05-22,30.014285714285712,2.577743568464876,26.4,33.1,54.08571428571428,3.0781101190117637,50.9,58.7,1006.4571428571428,5.097665198519475,998.9,1012.2,10.342857142857143,5.538007205622234,2.7,18.9,1.4142857142857144,1.2915476135610466,0.0,3.5,76.34285714285714,22.686402472469158,30.2,98.4
2023-05-23,30.042857142857144,2.5317037365228847,26.6,33.1,53.68571428571429,3.5149341252380015,49.4,58.7,1007.1428571428571,4.145623050422639,1000.5,1012.2,10.171428571428573,5.43437033632977,2.7,18.9,1.5857142857142856,1.143719912432775,0.5,3.5,65.87142857142857,27.263511285581792,25.1,90.6
2023-05-24,29.88571428571429,2.4815509743092874,26.6,33.1,51.528571428571425,4.437234230807343,43.6,58.1,1007.657142857143,3.3265884140053594,1003.7,1012.2,8.757142857142856,3.8379061751850836,2.7,13.2,1.1285714285714286,0.8538428538364748,0.3,2.5,66.55714285714286,28.03847696427516,25.1,95.4
2023-05-25,29.628571428571433,2.1661904238503826,26.6,31.6,51.199999999999996,3.9251326941477394,43.6,55.8,1007.3857142857142,3.0035693052488615,1003.7,1012.2,9.257142857142856,3.8746428406831424,2.7,13.2,0.8571428571428571,0.6133436852128444,0.3,2.1,60.542857142857144,27.380093568312038,25.1,95.4
2023-05-26,29.557142857142857,2.17551307577254,26.6,31.6,51.199999999999996,3.9251326941477394,43.6,55.8,1007.0285714285716,3.2381652653500104,1003.7,1012.2,9.9,2.8407745422683557,5.4,13.2,0.8714285714285713,0.6047431568147608,0.3,2.1,58.08571428571429,31.07890112661794,13.0,95.4
2023-05-27,28.599999999999998,2.5658007197234847,24.9,31.5,49.67142857142857,4.92670081823342,42.6,55.8,1006.8142857142857,2.8673033622959823,1003.7,1010.7,9.342857142857143,2.9686456748586774,5.4,13.2,1.2285714285714284,1.0562737740350663,0.3,3.2,48.92857142857143,34.48669860906347,11.0,95.4
2023-05-28,28.32857142857143,2.881385248865758,24.8,31.5,49.457142857142856,4.896889197186794,42.6,55.8,1006.3714285714286,3.0153575165122506,1003.7,1010.7,8.414285714285715,2.5478282068123366,5.4,12.5,1.1714285714285713,1.105613382869866,0.2,3.2,46.02857142857143,31.6771586628659,11.0,95.4
2023-05-29,28.542857142857144,3.1952345468719554,24.8,33.0,49.642857142857146,5.027874681167452,42.6,55.8,1005.0571428571428,4.061550255284112,998.7,1010.7,9.357142857142858,2.4663448953577305,6.7,12.5,0.8857142857142858,1.0838643387259779,0.1,3.2,42.6,30.191996732025956,11.0,95.4
2023-05-30,28.41428571428571,3.302740564757618,24.8,33.0,49.385714285714286,5.0880345162052665,42.6,55.8,1004.2714285714286,4.827599225880649,998.2,1010.7,8.728571428571428,2.058894756671067,6.7,12.0,1.0142857142857142,1.176759068272644,0.1,3.2,40.35714285714287,32.22348300762748,9.4,95.4
2023-05-31,28.4,3.2944397601615916,24.8,33.0,49.471428571428575,4.978190529939756,42.6,55.8,1004.1999999999999,4.834252786109687,998.2,1010.7,8.985714285714286,2.2056205260111943,6.7,12.0,1.3,1.2165525060596425,0.1,3.2,37.300000000000004,26.667145829028392,9.4,74.0
2023-06-01,27.914285714285715,3.036131623974082,24.8,33.0,48.92857142857143,4.3392450517398276,42.6,53.5,1004.0714285714287,4.669658904644297,998.2,1010.7,8.857142857142858,2.0919346252190745,6.7,12.0,1.5142857142857145,1.2047524938461707,0.1,3.2,42.27142857142858,31.218942662306493,9.4,79.9
2023-06-02,27.228571428571428,3.2576649539787303,24.3,33.0,47.82857142857143,3.9453408326423904,42.6,53.2,1003.6,4.818713521263773,998.2,1010.7,8.757142857142858,2.1983760239906953,6.5,12.0,1.5285714285714285,1.1926361357853235,0.1,3.2,50.77142857142858,29.997039536467263,9.4,79.9
2023-06-03,27.314285714285713,3.193445668567969,24.3,33.0,47.6,4.326661530556913,41.0,53.2,1003.1857142857143,4.190238088474938,998.2,1008.9,9.200000000000001,2.1197484127446167,6.5,12.0,1.2285714285714284,0.9393513466115587,0.1,2.3,52.08571428571429,28.106015285666064,9.4,79.9
2023-06-04,28.32857142857143,3.3836441330387945,24.3,33.0,45.98571428571429,5.493762697043787,38.1,53.2,1003.2428571428571,4.209060521803087,998.2,1008.9,9.77142857142857,1.8562635280892281,6.5,12.0,1.3142857142857145,0.853284968867514,0.1,2.3,52.68571428571429,28.465208505087297,9.4,79.9
2023-06-05,28.914285714285715,4.498306559669107,24.3,37.1,42.51428571428572,7.490088689156505,28.9,52.0,1004.4428571428572,3.882807035663728,998.2,1008.9,9.942857142857141,2.131397931606654,6.5,13.2,1.3142857142857143,0.853284968867514,0.1,2.3,46.58571428571429,34.60074317946694,1.1,79.9
2023-06-06,28.871428571428574,4.53531119318706,24.3,37.1,43.300000000000004,8.351446980414126,28.9,53.1,1005.0571428571428,2.9613381788529898,1000.9,1008.9,10.857142857142858,2.5422150072047622,6.5,14.5,1.1428571428571428,0.7870983480631922,0.1,2.3,49.60000000000001,31.611284904814173,1.1,79.9
2023-06-07,28.157142857142862,4.71799997981391,24.3,37.1,42.51428571428572,8.509882210588868,28.9,53.1,1005.2285714285715,2.8969606404625603,1000.9,1008.9,10.299999999999999,2.9512709126747367,6.5,14.5,0.8142857142857144,0.6986381310057695,0.0,2.1,44.728571428571435,29.80003994883867,1.1,79.9
2023-06-08,27.17142857142857,5.445399980936315,21.0,37.1,41.857142857142854,7.80360112231476,28.9,53.1,1005.1714285714286,2.815264514343666,1000.9,1008.5,10.442857142857141,2.964150886205095,6.5,14.5,0.5714285714285714,0.4151878519188021,0.0,1.1,45.24285714285714,30.530305006821063,1.1,83.5
2023-06-09,26.657142857142855,5.91181222718754,20.7,37.1,40.68571428571429,7.728179727773141,28.9,53.1,1005.5714285714286,2.249232673392261,1002.5,1008.5,9.985714285714284,3.8019418597292995,3.3,14.5,0.8571428571428571,0.9107819769427842,0.0,2.7,40.457142857142856,28.072219787710477,1.1,83.5
2023-06-10,26.285714285714285,6.076026270359235,20.7,37.1,40.94285714285714,7.77021173946967,28.9,53.1,1004.6142857142858,2.5484822747609988,1001.1,1008.5,10.328571428571427,3.9305276514798355,3.3,14.5,0.7571428571428572,0.918072515031977,0.0,2.7,37.728571428571435,31.13094464171806,1.1,83.5
2023-06-11,25.12857142857143,5.5796398586630405,20.7,37.1,41.771428571428565,7.725653000602343,28.9,53.1,1003.1714285714287,4.595183814139031,994.5,1008.5,10.700000000000001,4.091047135718022,3.3,14.5,1.0428571428571427,1.2011898862615933,0.0,2.8,32.9,27.92877846714151,1.1,83.5
2023-06-12,23.385714285714283,1.926506831399511,20.7,25.4,42.65714285714286,6.210973392004836,35.1,53.1,1003.0571428571428,4.48993583579264,994.5,1008.5,9.1,5.032229459527192,2.0,14.5,1.0714285714285714,1.1771636613972936,0.0,2.8,39.871428571428574,24.554885073084353,1.1,83.5
2023-06-13,23.58571428571429,2.220682005922725,20.7,26.8,41.614285714285714,4.558299599422678,35.1,47.4,1002.6428571428571,4.679692704605236,994.5,1008.5,8.314285714285715,4.443507837819341,2.0,13.3,0.9999999999999999,1.204159457879228,0.0,2.8,49.07142857142857,31.531714948905762,1.1,94.9
2023-06-14,23.6,2.2315913604422306,20.7,26.8,41.75714285714286,4.466488980119116,35.1,47.4,1002.0714285714286,4.616172399191787,994.5,1008.5,8.37142857142857,4.4248217612744165,2.0,13.3,1.1428571428571428,1.1222850838908114,0.3,2.8,56.814285714285724,35.33008295921142,1.1,94.9
2023-06-15,24.357142857142858,2.097504185818037,20.7,26.8,41.15714285714286,3.8170045597988977,35.1,45.8,1000.5714285714286,3.8156320078149633,994.5,1006.3,8.071428571428571,4.277738610416447,2.0,13.3,1.2857142857142858,1.074598485371118,0.3,2.8,47.471428571428575,35.74197878712155,1.1,94.9
2023-06-16,24.557142857142857,1.7241975359156243,22.1,26.8,42.55714285714286,4.082832816749348,35.1,47.4,1000.3571428571429,3.6491355793126052,994.5,1006.3,8.8,3.728717384481336,2.0,13.3,1.0,0.8850612031567813,0.3,2.8,44.54285714285714,37.35522529905096,1.1,94.9
2023-06-17,24.642857142857142,1.6409927308972168,22.1,26.8,42.65714285714286,4.098315565716246,35.1,47.4,1002.1714285714286,6.285091960535895,994.5,1013.8,8.414285714285715,3.3948139720405766,2.0,13.3,1.2428571428571427,0.9253056123197742,0.3,2.8,46.714285714285715,34.76072633358076,16.3,94.9
2023-06-18,24.442857142857147,1.8347180917489336,22.1,26.8,41.957142857142856,4.26569929509713,35.1,47.4,1003.6714285714286,5.329388421985288,998.0,1013.8,8.371428571428572,3.3240107730041477,2.0,13.0,0.8428571428571429,0.7230886134196411,0.0,2.1,52.95714285714286,36.2408083584816,16.3,94.9
2023-06-19,23.657142857142855,2.617159492565216,19.4,26.8,43.92857142857143,3.722774183193102,39.0,48.9,1002.7714285714286,5.343442799580822,998.0,1013.8,9.385714285714286,1.7808505191139896,7.3,13.0,1.1714285714285713,0.9286446857549708,0.0,2.6,45.91428571428571,41.362399534336674,0.6,94.9
2023-06-20,22.257142857142856,3.2098064027068065,17.0,26.3,42.91428571428572,4.078164853390572,38.7,48.9,1002.9571428571428,5.236365515272472,998.0,1013.8,9.1,1.9999999999999996,7.0,13.0,1.1428571428571428,0.958918041087874,0.0,2.6,34.17142857142857,36.52262834124046,0.6,94.1
2023-06-21,21.62857142857143,2.9831271543546563,17.0,26.3,42.82857142857142,4.162416880337176,38.7,48.9,1002.2714285714285,5.844859361215859,996.0,1013.8,9.400000000000002,1.8357559750685803,7.0,13.0,1.3142857142857145,1.0334869317486477,0.0,2.6,28.414285714285718,27.583958416165768,0.6,78.9
2023-06-22,20.014285714285712,3.0894598079215165,15.0,23.5,42.01428571428572,4.6110116646382755,37.5,48.9,1002.1999999999999,5.908468498689977,996.0,1013.8,9.428571428571429,1.830040332628659,7.0,13.0,1.1857142857142857,1.0761483346152771,0.0,2.6,29.37142857142857,27.280989369016318,0.6,78.9
2023-06-23,19.542857142857144,2.967522615952748,15.0,23.5,39.800000000000004,5.268459610423961,31.9,48.9,1001.4142857142857,6.263499706349581,996.0,1013.8,9.614285714285714,1.7733476547935818,7.0,13.0,1.342857142857143,1.0737118528064868,0.0,2.6,28.042857142857144,28.11244428735296,0.6,78.9
2023-06-24,19.557142857142857,2.989903645525116,15.0,23.6,38.02857142857143,5.867627085888275,31.1,48.9,1000.0714285714286,3.6118851429314605,996.0,1005.0,9.357142857142858,1.8536964358250436,7.0,13.0,1.2,1.021436896402969,0.0,2.6,30.857142857142858,27.724348933915902,0.6,78.9
2023-06-25,19.52857142857143,2.959005624481788,15.0,23.6,37.42857142857143,5.965655673859312,31.1,48.9,1000.1142857142856,3.6812265036863874,996.0,1005.3,9.085714285714285,1.2824827112916186,7.0,11.1,1.2285714285714289,0.9844021632684555,0.2,2.6,23.499999999999996,17.966542980402966,0.6,53.8
2023-06-26,19.828571428571426,3.048887384885648,15.0,23.6,35.042857142857144,3.4018902308657144,31.1,39.1,1000.6,3.8824390958966988,996.0,1005.3,9.77142857142857,2.226891919031458,7.0,13.9,1.2142857142857142,0.9616454152970838,0.2,2.5,30.714285714285715,17.367635472474714,9.2,53.8
2023-06-27,20.928571428571427,3.241251962701265,15.0,24.7,34.6,3.0276503540979034,31.1,39.1,1001.1714285714286,4.2141485046282705,996.0,1005.3,9.657142857142857,2.406142932064469,6.2,13.9,1.2285714285714284,0.9446591726019221,0.2,2.5,42.885714285714286,28.75821207767898,9.2,97.9
2023-06-28,20.642857142857142,3.3510481658019087,15.0,24.7,34.857142857142854,3.5113421663982383,31.1,40.9,1001.6285714285714,3.7021229430863967,996.7,1005.3,9.942857142857141,2.4878753605282955,6.2,13.9,0.9571428571428572,0.8904252595569933,0.2,2.5,36.971428571428575,30.352414197540323,9.2,97.9
2023-06-29,21.74285714285714,2.2838980879607913,18.7,24.7,34.41428571428572,3.3123146848436793,31.1,40.9,1001.6,3.7398752207365336,996.7,1005.3,10.471428571428572,2.6886888289736315,6.2,13.9,1.1285714285714286,0.9031690238899259,0.2,2.5,38.75714285714286,29.881033959289127,9.2,97.9
